7.8125	128.91	87.891	999
121.09	123.05	115.23	226.56
185.55	126.95	89.844	117.19
91.797	125	99.609	109.38
33.203	52.734	82.031	999
117.19	128.91	117.19	203.12
111.33	97.656	89.844	222.66
91.797	125	93.75	999
64.453	126.95	87.891	212.89
99.609	125	89.844	999
97.656	136.72	121.09	208.98
5.8594	123.05	35.156	999
121.09	89.844	91.797	999
89.844	125	85.938	999
123.05	123.05	107.42	203.12
33.203	125	93.75	999
132.81	5.8594	87.891	999
97.656	126.95	74.219	263.67
91.797	126.95	117.19	999
83.984	97.656	107.42	999
117.19	19.531	113.28	999
160.16	119.14	5.8594	999
93.75	128.91	109.38	999
83.984	125	113.28	222.66
95.703	107.42	66.406	999
21.484	111.33	115.23	999
89.844	123.05	115.23	179.69
52.734	125	85.938	999
197.27	125	91.797	115.23
91.797	128.91	119.14	999
15.625	125	85.938	999
93.75	126.95	85.938	999
85.938	130.86	117.19	999
91.797	125	82.031	999
91.797	128.91	91.797	999
99.609	105.47	52.734	999
83.984	125	25.391	999
95.703	54.688	21.484	999
87.891	126.95	113.28	999
99.609	128.91	117.19	999
126.95	134.77	121.09	999
93.75	121.09	64.453	115.23
68.359	126.95	117.19	999
89.844	123.05	111.33	207.03
83.984	130.86	117.19	999
42.969	125	115.23	999
95.703	130.86	115.23	999
93.75	101.56	82.031	999
85.938	123.05	33.203	999
89.844	125	87.891	999
107.42	29.297	5.8594	999
138.67	123.05	115.23	205.08
93.75	89.844	117.19	113.28
99.609	125	119.14	999
7.8125	132.81	121.09	210.94
91.797	33.203	115.23	212.89
91.797	128.91	119.14	44.922
93.75	126.95	80.078	999
31.25	107.42	91.797	78.125
95.703	121.09	115.23	197.27
41.016	125	109.38	999
103.52	58.594	113.28	999
101.56	103.52	7.8125	999
91.797	117.19	123.05	999
46.875	126.95	113.28	999
162.11	87.891	66.406	203.12
91.797	125	27.344	175.78
66.406	123.05	113.28	999
138.67	123.05	115.23	999
89.844	123.05	85.938	999
76.172	35.156	87.891	999
74.219	126.95	115.23	999
89.844	140.62	91.797	85.938
93.75	121.09	113.28	999
89.844	130.86	89.844	999
93.75	126.95	113.28	208.98
41.016	121.09	121.09	999
89.844	126.95	95.703	999
109.38	119.14	97.656	999
95.703	70.312	91.797	999
91.797	130.86	113.28	999
48.828	123.05	21.484	152.34
85.938	126.95	115.23	999
93.75	136.72	95.703	999
99.609	134.77	50.781	212.89
89.844	125	113.28	175.78
89.844	123.05	111.33	999
83.984	123.05	82.031	999
93.75	37.109	111.33	999
93.75	123.05	87.891	999
19.531	136.72	109.38	78.125
85.938	132.81	93.75	999
109.38	103.52	107.42	105.47
95.703	56.641	117.19	999
89.844	121.09	121.09	999
121.09	126.95	93.75	208.98
13.672	103.52	111.33	999
91.797	134.77	46.875	999
93.75	126.95	89.844	216.8
48.828	123.05	80.078	999
95.703	125	3.9062	138.67
89.844	93.75	44.922	189.45
85.938	66.406	115.23	999
89.844	128.91	119.14	999
23.438	119.14	117.19	999
95.703	126.95	111.33	78.125
93.75	126.95	115.23	999
146.48	101.56	109.38	999
95.703	125	89.844	113.28
80.078	130.86	119.14	999
68.359	125	93.75	999
91.797	121.09	83.984	999
89.844	103.52	85.938	999
74.219	41.016	105.47	999
56.641	126.95	113.28	197.27
144.53	123.05	115.23	15.625
95.703	33.203	115.23	999
125	123.05	93.75	999
121.09	148.44	115.23	999
130.86	123.05	87.891	999
62.5	136.72	123.05	999
115.23	125	113.28	999
89.844	128.91	117.19	218.75
25.391	128.91	93.75	189.45
91.797	121.09	123.05	999
87.891	123.05	115.23	999
125	128.91	101.56	113.28
95.703	126.95	117.19	999
91.797	115.23	117.19	234.38
142.58	126.95	123.05	999
91.797	123.05	109.38	999
119.14	95.703	15.625	999
91.797	134.77	113.28	105.47
3.9062	125	87.891	205.08
123.05	123.05	117.19	333.98
150.39	132.81	87.891	999
87.891	119.14	123.05	999
93.75	123.05	93.75	109.38
136.72	125	119.14	999
89.844	132.81	111.33	126.95
142.58	117.19	113.28	205.08
82.031	123.05	33.203	234.38
91.797	113.28	111.33	999
56.641	130.86	89.844	999
119.14	125	115.23	999
95.703	123.05	115.23	999
5.8594	99.609	107.42	228.52
82.031	123.05	29.297	999
132.81	125	119.14	999
107.42	126.95	123.05	999
119.14	121.09	87.891	999
123.05	123.05	123.05	999
97.656	25.391	117.19	999
89.844	126.95	11.719	119.14
93.75	126.95	107.42	999
91.797	125	117.19	177.73
134.77	58.594	115.23	19.531
7.8125	128.91	54.688	218.75
115.23	125	70.312	169.92
125	123.05	119.14	999
134.77	130.86	89.844	999
95.703	128.91	111.33	999
85.938	130.86	99.609	119.14
87.891	128.91	87.891	999
95.703	123.05	95.703	999
132.81	115.23	87.891	999
3.9062	126.95	123.05	999
95.703	126.95	91.797	999
97.656	126.95	109.38	210.94
83.984	15.625	87.891	999
111.33	126.95	21.484	999
93.75	125	89.844	999
121.09	128.91	105.47	999
117.19	132.81	123.05	203.12
80.078	126.95	5.8594	205.08
1.9531	123.05	121.09	999
91.797	99.609	89.844	999
89.844	128.91	119.14	216.8
128.91	130.86	121.09	207.03
58.594	130.86	109.38	999
85.938	123.05	87.891	999
87.891	29.297	126.95	99.609
87.891	125	11.719	113.28
31.25	115.23	115.23	999
154.3	123.05	74.219	999
50.781	105.47	111.33	999
87.891	35.156	93.75	999
115.23	142.58	121.09	121.09
89.844	134.77	113.28	999
60.547	123.05	85.938	999
87.891	123.05	117.19	999
87.891	95.703	85.938	999
95.703	123.05	119.14	999
134.77	126.95	117.19	220.7
97.656	132.81	111.33	17.578
5.8594	130.86	83.984	230.47
136.72	125	91.797	999
119.14	130.86	85.938	999
99.609	89.844	89.844	999
126.95	125	83.984	999
85.938	125	82.031	999
85.938	126.95	119.14	999
89.844	126.95	119.14	999
107.42	126.95	103.52	999
87.891	126.95	119.14	201.17
93.75	70.312	117.19	101.56
287.11	128.91	117.19	999
64.453	126.95	121.09	999
95.703	42.969	113.28	999
91.797	132.81	115.23	140.62
89.844	125	111.33	214.84
138.67	46.875	83.984	999
11.719	91.797	83.984	999
132.81	125	113.28	999
87.891	123.05	21.484	999
52.734	125	85.938	999
87.891	125	111.33	111.33
93.75	125	89.844	999
101.56	126.95	107.42	208.98
68.359	130.86	109.38	226.56
99.609	121.09	123.05	999
95.703	132.81	121.09	999
89.844	126.95	89.844	999
80.078	101.56	91.797	113.28
89.844	126.95	91.797	218.75
97.656	128.91	89.844	999
146.48	128.91	123.05	82.031
91.797	103.52	89.844	199.22
128.91	121.09	83.984	999
89.844	123.05	50.781	107.42
85.938	56.641	119.14	999
9.7656	142.58	17.578	169.92
152.34	128.91	115.23	263.67
142.58	103.52	83.984	999
119.14	125	87.891	222.66
91.797	125	121.09	999
125	125	1.9531	220.7
93.75	33.203	123.05	121.09
91.797	123.05	111.33	999
103.52	126.95	117.19	999
82.031	126.95	89.844	999
119.14	128.91	83.984	999
99.609	60.547	87.891	999
87.891	126.95	83.984	999
123.05	121.09	123.05	999
89.844	126.95	91.797	169.92
126.95	80.078	119.14	89.844
85.938	125	74.219	117.19
93.75	35.156	9.7656	999
123.05	128.91	123.05	999
70.312	89.844	115.23	999
91.797	121.09	115.23	999
93.75	39.062	42.969	999
93.75	109.38	78.125	999
89.844	134.77	93.75	999
138.67	130.86	85.938	251.95
91.797	132.81	115.23	999
89.844	121.09	115.23	166.02
160.16	99.609	42.969	999
85.938	126.95	119.14	999
89.844	95.703	121.09	201.17
95.703	119.14	62.5	999
132.81	123.05	119.14	999
15.625	126.95	91.797	222.66
140.62	126.95	93.75	999
111.33	125	93.75	999
39.062	126.95	113.28	218.75
93.75	113.28	117.19	999
126.95	123.05	109.38	999
87.891	126.95	119.14	999
121.09	91.797	119.14	999
93.75	134.77	121.09	999
93.75	128.91	123.05	999
35.156	126.95	117.19	144.53
126.95	126.95	80.078	999
164.06	125	109.38	101.56
128.91	99.609	83.984	999
97.656	107.42	82.031	999
89.844	126.95	121.09	119.14
91.797	171.88	119.14	999
87.891	128.91	15.625	999
99.609	123.05	117.19	999
128.91	123.05	113.28	999
33.203	128.91	115.23	999
89.844	44.922	115.23	999
87.891	128.91	113.28	999
117.19	123.05	113.28	199.22
138.67	41.016	97.656	291.02
103.52	89.844	95.703	999
93.75	123.05	113.28	999
125	97.656	91.797	212.89
95.703	130.86	117.19	999
39.062	136.72	113.28	999
25.391	39.062	119.14	185.55
91.797	123.05	48.828	999
99.609	95.703	58.594	214.84
89.844	130.86	115.23	999
68.359	126.95	89.844	999
97.656	126.95	119.14	208.98
999	82.031	39.062	207.03
95.703	125	117.19	216.8
132.81	125	115.23	999
93.75	44.922	111.33	99.609
91.797	126.95	115.23	201.17
148.44	128.91	111.33	999
89.844	23.438	121.09	52.734
93.75	128.91	87.891	7.8125
93.75	125	107.42	109.38
93.75	128.91	31.25	205.08
